legId,startingAirport,destinationAirport,isNonStop,baseFare,totalFare,segmentsAirlineName,segmentsCabinCode
71149dfbb61c99ab12d1b342914ba952,LGA,DFW,TRUE,236.27,268.59,Delta,coach
18fafd0bc20d56f63bf4ba676365f619,LGA,DTW,TRUE,329.3,368.6,Delta,coach
203df670d35a3433c5ea01c0bf680bb3,LGA,ATL,TRUE,73.84,93.98,Frontier Airlines,coach
c1fd57f070f62c3ffc403052f441d7a7,LGA,DTW,TRUE,208.38,238.61,Delta,coach
83b670546ddba81864ad5abdf80d0b77,LGA,ORD,TRUE,315.35,353.6,American Airlines,coach
aa7fd4c2fe6ccaf63581b4d07c50222f,LGA,ORD,TRUE,315.35,353.6,JetBlue Airways,coach
830c9a4ffc464537b1897e90b0b7e519,LGA,ATL,TRUE,213.95,244.6,American Airlines,coach
af8ffb3328e595a718e9f7799fa01fa0,LGA,MIA,TRUE,172.09,199.6,American Airlines,coach
feae69b7d6a83475ea754731b2252c58,LGA,MIA,TRUE,213.95,244.6,American Airlines,coach
032b4bde4e7125580f362319abb786de,LGA,MIA,TRUE,200,256.59,Spirit Airlines,coach
5285a1aac0574bb55f92ba7ae831430c,LGA,MIA,TRUE,269.19,303.98,Frontier Airlines,coach
f3b46f5d592db6ba5388aca18d886eac,LGA,ATL,TRUE,147.91,173.6,American Airlines,coach
540adaf345b0ccb84571efd9348f1d4e,LGA,ATL,TRUE,147.91,173.6,JetBlue Airways,coach
866fb78e595d6f13dc0be9d976b89c4a,LGA,MIA,TRUE,53.38,71.98,Frontier Airlines,coach
9817e5cd045cd6bf5127d0eb91bcf9f2,LGA,ORD,TRUE,189.77,218.6,Delta,coach
aa1ec178bf3326c1f48cfc8840821e29,LGA,DEN,TRUE,175.81,203.6,JetBlue Airways,coach
1f1c940b1466cd4435d91b07e8ee3455,LGA,DEN,TRUE,203.72,233.6,American Airlines,coach
24af7b88508f7039db804a81968230e4,LGA,ATL,TRUE,136.74,161.6,American Airlines,coach
fe06d4b0a3009e2c49e1cea951aab084,LGA,ATL,TRUE,136.74,161.6,JetBlue Airways,coach
32d6411baad5cada2e2508a14d25cbd0,LGA,ATL,TRUE,92.45,113.98,Frontier Airlines,coach
e7257b06334264771efc2fb5b85390e3,LGA,ATL,TRUE,36.63,53.98,Frontier Airlines,coach
5153a176ec833f84be01f218af6990aa,LGA,DTW,TRUE,385.12,428.6,Delta,coach
cda480cfa0e1602e2547125161c6b7e1,LGA,ATL,TRUE,27.33,43.98,Frontier Airlines,coach
d9795ae03c0d0ca0a2bfe76417ceeac3,LGA,MIA,TRUE,298.61,335.61,JetBlue Airways,coach
e507fd36dda77de038076a9b88f9fe30,LGA,MIA,TRUE,298.61,335.61,American Airlines,coach
c996275f85ecfa70aabb2a93a93bf8f4,LGA,DFW,TRUE,240.93,273.6,Delta,coach
3db4f87dc74e669f0c5c399575502e46,MIA,ATL,TRUE,171.16,198.6,American Airlines,coach
304945f1be72881f7dee5634017e36a0,MIA,ATL,TRUE,282.79,318.6,American Airlines,coach
f4285b91160a32f94785a315db2839f5,MIA,ATL,TRUE,292.09,328.6,Delta,coach
05a25088ea31b1b4a2bd2b1e39718d25,MIA,ATL,TRUE,315.71,353.99,Frontier Airlines,coach
975d344dda837017f7030c07b305db24,MIA,ATL,TRUE,385.12,428.6,Delta,coach
8a4b2eca65f32b54fa784e2a927dd1f4,MIA,ATL,TRUE,636.28,698.6,Delta,coach
3cd40f482b4af0789999591bc7b05770,MIA,ATL,TRUE,874.42,954.6,Delta,first
27bbd50be5ef502433e07e3b136ae4e8,MIA,ATL,TRUE,1520.93,1649.6,American Airlines,first
13855e7cad9317433605f819cea70624,MIA,BOS,TRUE,72.92,92.99,Frontier Airlines,coach
991b7c25cbe842ecb3ba570790c425ba,MIA,BOS,TRUE,80,136.59,Spirit Airlines,coach
239d47aff56eeee9468368449b70d2b6,MIA,BOS,TRUE,138.6,163.6,Delta,coach
564359272c5bf1a96e7be63970bbfeb2,MIA,BOS,TRUE,138.6,163.6,JetBlue Airways,coach
cca1b86505945722401ead48e5393121,MIA,BOS,TRUE,138.6,163.6,American Airlines,coach
9eb26299110de58c6139be7651f2303e,MIA,BOS,TRUE,301.4,338.61,JetBlue Airways,coach
33a927fafdb07949a81fec2197b998df,MIA,BOS,TRUE,301.4,338.61,American Airlines,coach
7759f421696cac7230f1317ba449c14e,MIA,BOS,TRUE,338.6,378.6,Delta,coach
2ce312f1fbd70b54c4fe95f107a4feea,MIA,BOS,TRUE,375.81,418.6,American Airlines,coach
dbbd9f3a9e4910199c0de6b256c428da,MIA,BOS,TRUE,533.95,588.6,American Airlines,coach
8414b50d1806ea7f415acb5e4bd689f7,MIA,BOS,TRUE,887.44,968.6,JetBlue Airways,coach
e334db44f65ddfa5b00752e43ec9b60c,MIA,BOS,TRUE,887.44,968.6,American Airlines,coach
4c3ecfe4975a466a4dc0b89fb86cc166,MIA,DEN,TRUE,204,260.59,Spirit Airlines,coach
b93554b1e7eb9fe9c40cecfdcc50a288,MIA,DEN,TRUE,232.92,264.99,Frontier Airlines,coach
d1ce1ecb50547d7a4bbfef575f022d52,MIA,DEN,TRUE,322.79,361.6,United,coach
949a392969ce5461fed136cdcd8be495,MIA,DEN,TRUE,322.79,361.6,American Airlines,coach
f2f95d228a86f95ebaf3894eb02df688,MIA,DFW,TRUE,177,233.59,Spirit Airlines,coach
e2f0e493bc66accdb04ec7b17597c1cf,MIA,DFW,TRUE,262.33,296.61,American Airlines,coach
1478f20c44eefe3f08f4fd7ee28ae5d6,MIA,DFW,TRUE,976.74,1064.6,American Airlines,coach
6ccc082138bbf107eb1ae8b5d2b0421f,MIA,DFW,TRUE,1820.47,1971.61,American Airlines,first
3a58ec7423d3ed03405f03e11fc766d0,MIA,DTW,TRUE,240,296.59,Spirit Airlines,coach
1de303d4dfd185c5505208262e1fccde,MIA,DTW,TRUE,262.33,296.61,American Airlines,coach
0e94753b40077240ffebe3f246249708,MIA,DTW,TRUE,338.6,378.6,Delta,coach
45421ee8e2949f14c693dbc1edca8bbc,MIA,DTW,TRUE,580.47,638.61,Delta,coach
ed8bbb967a26bda261dd2ac3460adec1,MIA,EWR,TRUE,125,181.59,Spirit Airlines,coach
eb8f664a78b0b077bd212327c0960f70,MIA,EWR,TRUE,217.67,248.6,JetBlue Airways,coach
266f917958f118a475b2f4692baa87a3,MIA,EWR,TRUE,217.67,248.6,American Airlines,coach
f3389d4eee2363c47c22550ae5b3940b,MIA,EWR,TRUE,231.63,263.6,JetBlue Airways,coach
b869d96ccea74c8d87f3848013f0c459,MIA,EWR,TRUE,301.1,338.28,JetBlue Airways,coach
5fdf6cdddc29b5e23abfbce565d84dc9,MIA,EWR,TRUE,301.4,338.61,United,coach
05fc6f5fd478a98b41a4761c4adc1cf5,MIA,EWR,TRUE,347.91,388.6,United,coach
93ddd004fe68526de73b2f83da5d1178,MIA,EWR,TRUE,422.33,468.61,United,coach
bebfcdf8bf30f8b42debb6719b233869,MIA,EWR,TRUE,626.98,688.6,United,coach
95323ef141009cd591ecc8366c0fc907,MIA,JFK,TRUE,172.09,199.6,JetBlue Airways,coach
50d55dd0a628e6fa8abc6b3bf19aa807,MIA,JFK,TRUE,172.09,199.6,American Airlines,coach
1a73b74fe9c675bd84d133d439588545,MIA,JFK,TRUE,172.09,199.6,Delta,coach
37f91b1bb8b3dadc7b82b243f3d5cfa0,MIA,JFK,TRUE,213.95,244.6,JetBlue Airways,coach
ed6e119da238013da4b77dbcafcf00e2,MIA,JFK,TRUE,213.95,244.6,American Airlines,coach
1f5a2be2f57540ed57f8d18a4e3cab55,MIA,JFK,TRUE,219.53,250.6,JetBlue Airways,coach
d31a4e60efc24585776f2334e8455a42,MIA,JFK,TRUE,245.58,278.6,Delta,coach
b34a36ac87e4c45d5f2d56c421cb0aa7,MIA,JFK,TRUE,413.02,458.6,American Airlines,coach
264288a04c6f0aa7c02ac6c13af6ea49,MIA,JFK,TRUE,413.02,458.6,JetBlue Airways,coach
ffec7387956f3beed51af11bdd366d1e,MIA,JFK,TRUE,413.02,458.6,Delta,coach
68719473ca235adee2f9d6ead38be621,MIA,JFK,TRUE,468.83,518.59,JetBlue Airways,coach
cc3a3441ae0f939dbedd00e1014ea9a5,MIA,JFK,TRUE,561.86,618.6,Delta,coach
3da7f71727339f200c146a0443e5dd01,MIA,JFK,TRUE,772.09,844.6,American Airlines,coach
2868f79b6c96ca16ac1e5165da9e801c,MIA,JFK,TRUE,1106.05,1203.6,JetBlue Airways,coach
3382e7e23e736012635730316ec0cd0f,MIA,LAX,TRUE,157.21,183.6,JetBlue Airways,coach
3ad312b411df9d060cc1875b20f33350,MIA,LAX,TRUE,222.33,253.61,American Airlines,coach
7ab558d71e648601f73bacfae49f54fd,MIA,LAX,TRUE,296.74,333.6,American Airlines,coach
7cb0f584d1b0e0afff1d29b39df41f60,MIA,LAX,TRUE,417.67,463.6,JetBlue Airways,coach
f38d239d852974a294822b1d2ab0b49f,MIA,LAX,TRUE,445.58,493.6,American Airlines,coach
393f17a9e9bbc3e3623969bf2d42dd36,MIA,LAX,TRUE,1216.74,1322.6,American Airlines,coach
502dbfd88857373cd9bbb9caf2624d28,MIA,LGA,TRUE,150,206.59,Spirit Airlines,coach
d4d663ca6257816e4a9a6dd4fbee8d7c,MIA,LGA,TRUE,213.95,244.6,American Airlines,coach
1a1cb38bdf0ee9ea426d6a0eeeff7a6c,MIA,LGA,TRUE,213.95,244.6,JetBlue Airways,coach
a37e6913ffd0f7f551066a33b86a713a,MIA,LGA,TRUE,200,256.59,Spirit Airlines,coach
d60f645d4c41c5ad4781d023a810a687,MIA,LGA,TRUE,245.58,278.6,Delta,coach
9d7d2f930f3b715e2e9fee1dccb714de,MIA,LGA,TRUE,273.49,308.6,JetBlue Airways,coach
394ff66966d66a42e019327070d20529,MIA,LGA,TRUE,273.49,308.6,American Airlines,coach
d6e50e776a3071ad9caf911c950ef21e,MIA,LGA,TRUE,329.3,368.6,Delta,coach
7d907f910dea1af18f53ecd58d649aa0,MIA,LGA,TRUE,332.09,371.6,American Airlines,coach
45e4ae9cd1e332552d433751c635a2f1,MIA,LGA,TRUE,332.09,371.6,JetBlue Airways,coach
ea992751162c36983d2ad1d06c210c8d,MIA,LGA,TRUE,413.02,458.6,American Airlines,coach
e999019f9785f70d242f897c937ebbd0,MIA,LGA,TRUE,413.02,458.6,JetBlue Airways,coach
95350a1c42aae8252bd813bb11a3aeba,MIA,LGA,TRUE,497.67,549.6,JetBlue Airways,coach
e8d6e55da2978aa6d1069be4029e338d,MIA,LGA,TRUE,497.67,549.6,American Airlines,coach
00863a25b56157176360f9f9f1fcec1b,MIA,LGA,TRUE,1896.74,2053.6,American Airlines,first
34620cb01fd89132f49241a1d5931044,MIA,ORD,TRUE,310.7,348.6,United,coach
4fe9d8bac6cc3906b279273df82fdcee,MIA,ORD,TRUE,357.21,398.6,United,coach
f4baf5d170315a0f592e64a452ba3051,MIA,ORD,TRUE,357.21,398.6,American Airlines,coach
1932d37060157386a697dc3e47d6f891,MIA,ORD,TRUE,515.35,568.6,American Airlines,coach
641aa37bcf55c1e8297b38b99fdbabbf,MIA,ORD,TRUE,636.28,698.6,American Airlines,coach
63358b6645b0c78946751745ec959c9e,MIA,ORD,TRUE,2005.58,2170.6,American Airlines,first
77653e08e6eaaf7cd2f8f34e65c087bd,MIA,PHL,TRUE,380.47,423.61,American Airlines,coach
c244e0ac8e7c510dbff8b5e21720c06c,MIA,PHL,TRUE,2020.47,2186.61,American Airlines,first
4d6ede6380cb3ce2ba3d483f20ad7c79,MIA,SFO,TRUE,268.84,303.6,American Airlines,coach
95f0e2dd8e143463e88a53073a83d788,MIA,SFO,TRUE,506.05,558.6,United,coach
4e2f4f53146319be6496843438a6ff58,MIA,SFO,TRUE,583.26,641.61,American Airlines,coach
05b5e1d035355fe4c1fbd7f6a85602f4,MIA,SFO,TRUE,2409.3,2604.6,American Airlines,first
622955dad5f2b71f983c27dd3442176d,MIA,ATL,TRUE,90,146.59,Spirit Airlines,coach
afd97d4558311356c5128ac759d05e2e,MIA,ATL,TRUE,152.56,178.6,Delta,coach
928937f50dece089c91e043e0a47440a,MIA,ATL,TRUE,152.56,178.6,American Airlines,coach
2146afc875a1138bfcd35ca8bc3ca1ec,MIA,ATL,TRUE,213.95,244.6,American Airlines,coach
016079620d3dc5d6806c2330596fbe70,MIA,ATL,TRUE,217.67,248.6,Delta,coach
869abddd11cd0968d679f91f64a231ea,MIA,BOS,TRUE,166.51,193.6,JetBlue Airways,coach
8f50ca316ecf7de27880c9cf229bf1f9,MIA,BOS,TRUE,166.51,193.6,American Airlines,coach
f2279f1a0f788577a109a7f7b96a876f,MIA,BOS,TRUE,208.37,238.6,Delta,coach
0a60c0a618c4bc5b6cfd595c3b91de5f,MIA,DEN,TRUE,269.19,303.98,Frontier Airlines,coach
d7fe128a72109c08ee44deb11b2ec8e0,MIA,DFW,TRUE,178.96,206.98,Frontier Airlines,coach
015f61e086fe61f33ffc0d1ad66aaed8,MIA,DFW,TRUE,207,263.59,Spirit Airlines,coach
3731bf18a73c18abdc846e54cc0987e7,MIA,DFW,TRUE,404.65,449.6,American Airlines,coach
15779edffb106ec9d69994c7ea4cb42f,MIA,EWR,TRUE,147.91,173.6,JetBlue Airways,coach
7a8c8453b202d4133f5842deb6354cde,MIA,EWR,TRUE,147.91,173.6,American Airlines,coach
73f0012efc7f61da874ca7698b0c6fd6,MIA,EWR,TRUE,157.21,183.6,United,coach
24f4aa3aad4593aed6d635ff8b6ec181,MIA,EWR,TRUE,175.81,203.6,American Airlines,coach
af89dfcac7b2a9d91dd9374063fb174b,MIA,EWR,TRUE,175.81,203.6,JetBlue Airways,coach
031f0c14e07e5ac03d429191e7a68872,MIA,EWR,TRUE,165,221.59,Spirit Airlines,coach
b66e4171097be29279d2d0407fac835e,MIA,EWR,TRUE,217.67,248.6,United,coach
e5b7f0c3b62fd71db3f9d8022cc760b0,MIA,IAD,TRUE,310.7,348.6,United,coach
4bf8c123d7a4a02cef9954844100bcad,MIA,IAD,TRUE,375.81,418.6,United,coach
43c904a19bda87f391dfcdebe514bf3c,MIA,LAX,TRUE,278.14,313.6,JetBlue Airways,coach
2c198eb011e73d159403940c4dec5be5,MIA,LAX,TRUE,361.86,403.6,American Airlines,coach
922a3938eaab7a60c2902921e29017c1,MIA,LGA,TRUE,143.61,168.98,Frontier Airlines,coach
a493cd81e12999ef0bb23db6b2ea7a76,MIA,LGA,TRUE,172.09,199.6,JetBlue Airways,coach
33214e19d4143b9dc5e4cd87e20cc425,MIA,LGA,TRUE,172.09,199.6,American Airlines,coach
8d3e3a65afe94a0529e33a05cb8526b9,MIA,LGA,TRUE,172.09,199.6,Delta,coach
6eb48dccfa6790073a8c2c5af00b3f2f,MIA,ORD,TRUE,195,251.59,Spirit Airlines,coach
32ba4dee6f7d1c9c5e3c0463ce401984,MIA,ORD,TRUE,262.33,296.61,United,coach
fc326c306a9cf172da247210cccd6fdc,MIA,ORD,TRUE,301.4,338.61,American Airlines,coach
d7bfec325d81435c266ebb259aba2aa0,MIA,PHL,TRUE,119,175.59,Spirit Airlines,coach
16267ad8265ecb5c2524ec5ca7913193,MIA,PHL,TRUE,287.44,323.6,American Airlines,coach
3703fb5386b5ac89054ab39d569531f4,MIA,PHL,TRUE,362.22,403.99,Frontier Airlines,coach
33520e102ac7514c5d539e51e28f6ed0,MIA,PHL,TRUE,498.6,550.6,American Airlines,coach
8cfbd126db0b4300967a4ad4b4039a1e,MIA,PHL,TRUE,731.16,800.6,American Airlines,coach
61a28c46aa6ba3acaa300a7daab8578d,MIA,PHL,TRUE,1203.72,1308.6,American Airlines,coach
ef2b62e5d336441e6d5d715ad75388f3,MIA,SFO,TRUE,268.84,303.6,United,coach
d31050418d8efbb7021ec4ef5e9c0b93,MIA,SFO,TRUE,346.98,387.6,American Airlines,coach
59ac358ad9e8a3ed849f5f18893817b1,MIA,ATL,TRUE,62.68,81.98,Frontier Airlines,coach
26ffdfacf729298359aade8b805ae8b9,MIA,ATL,TRUE,30,86.59,Spirit Airlines,coach
ef7cf4234c6ef742c39aa44d1e3f594e,MIA,ATL,TRUE,89.3,110.6,Delta,coach
7fb3d5810756a271deb57008ec6d0266,MIA,ATL,TRUE,89.3,110.6,American Airlines,coach
da0f53e4224b022bb9483633fe3ed27e,MIA,ATL,TRUE,112.56,135.6,American Airlines,coach
76413465fa85913502de84255d2fa220,MIA,ATL,TRUE,115.35,138.6,Delta,coach
a116c062983f0320fe3073f9f1d2e168,MIA,ATL,TRUE,159.07,185.6,American Airlines,coach
fdfcd7ad3d1841efdfa64eeeab53d088,MIA,BOS,TRUE,71.98,91.98,Frontier Airlines,coach
f708c6a52d30736f3b1fe610b79439b9,MIA,BOS,TRUE,123.72,147.6,American Airlines,coach
dd978767a491ad78e60ed5a03c394fe9,MIA,BOS,TRUE,222.33,253.61,American Airlines,coach
48da8211b2c77151ee658d819ae435d9,MIA,DEN,TRUE,250.59,283.98,Frontier Airlines,coach
4285cf04db228c3d9606f91cf3a38242,MIA,DEN,TRUE,305.12,342.6,United,coach
69968576c5645920c824406e7588d110,MIA,DEN,TRUE,305.12,342.6,American Airlines,coach
c69ac67cec142479a6ce020fe07ca3ca,MIA,DFW,TRUE,147,203.59,Spirit Airlines,coach
a9836d205a4dd30bf6ab412cf6ddbeab,MIA,DFW,TRUE,252.09,285.6,American Airlines,coach
43d87b4b2132500468910d7fae7732bb,MIA,DTW,TRUE,100,156.59,Spirit Airlines,coach
d0fd95df96e1b305b42eb49ae4f1b7d6,MIA,DTW,TRUE,262.33,296.61,Delta,coach
31858119bea486c06b5cd98e18945b86,MIA,EWR,TRUE,101.4,123.61,JetBlue Airways,coach
e20049703efbf59a392e1d19f6c29a09,MIA,EWR,TRUE,106.05,128.6,United,coach
4ae3f3e71dd892f75cb52e1893930a60,MIA,EWR,TRUE,129.3,153.6,United,coach
291282f2ffcc8b9d5a7ab8fbd3c5923a,MIA,EWR,TRUE,194.42,223.6,JetBlue Airways,coach
29edbd00f8af6fad7ef85dc37761581e,MIA,EWR,TRUE,225,281.59,Spirit Airlines,coach
012edbe1df60ea2729a25095f2e57492,MIA,EWR,TRUE,357.21,398.6,American Airlines,coach
b4ce6042834c8fe11d508cbce577086e,MIA,IAD,TRUE,209.3,239.6,United,coach
76a82de51e90ff59addda79aee4d8717,MIA,JFK,TRUE,110.7,133.6,JetBlue Airways,coach
d930670b2de6cda7499e2f0114ffab03,MIA,JFK,TRUE,123.72,147.6,JetBlue Airways,coach
c63403e9f886b1ae9f99811939e7a11d,MIA,JFK,TRUE,151.63,177.6,JetBlue Airways,coach
72c1b0754a261bb464a3aef08ca69842,MIA,JFK,TRUE,152.56,178.6,Delta,coach
6f1ddcd6d36aa2dc81b6833c2ce81b81,MIA,JFK,TRUE,165.58,192.6,American Airlines,coach
dbe4484ae2d33e7ac9983746dafe8ec4,MIA,JFK,TRUE,210.23,240.6,American Airlines,coach
c60ac6960d6b586a3a3531e200784927,MIA,JFK,TRUE,226.98,258.6,Delta,coach
ec8046c64fafda8652002ff1e437ff2d,MIA,JFK,TRUE,296.74,333.6,JetBlue Airways,coach
b8bc2c5dff3b549f31c7fff1789adb34,MIA,LAX,TRUE,161.86,188.6,American Airlines,coach
ddc5ad6f70d8c0b134a08c12f774dcc9,MIA,LAX,TRUE,166.51,193.6,JetBlue Airways,coach
f5baabca992da1fa8e282de54ae473d6,MIA,LGA,TRUE,123.72,147.6,American Airlines,coach
5208041ea7240d3c86650bd64ef7a6bd,MIA,LGA,TRUE,95,151.59,Spirit Airlines,coach
7a5ec767a9b7281918eef46773901de9,MIA,LGA,TRUE,165.58,192.6,American Airlines,coach
83e0ef1b01f417cc3d09da69b7113dd1,MIA,LGA,TRUE,210.23,240.6,American Airlines,coach
8f2587fcb47a17b811cdfd91e110ffd7,MIA,LGA,TRUE,226.98,258.6,Delta,coach
d41c1ab6dfbc6791d486f458b6afd860,MIA,LGA,TRUE,269.19,303.98,Frontier Airlines,coach
f0c92a996132200cbb783f8dc52eac11,MIA,ORD,TRUE,161.86,188.6,American Airlines,coach
681e978da95341967a9fe8ad0fed1e1d,MIA,ORD,TRUE,161.86,188.6,United,coach
c2e331fafdb2dcf79e15a7e267b769fc,MIA,ORD,TRUE,217.67,248.6,American Airlines,coach
3f415e49de083b91376e759183eabd57,MIA,ORD,TRUE,217.67,248.6,United,coach
1d823996149a1f54ca42bcf02c8b28fe,MIA,PHL,TRUE,114.42,137.6,American Airlines,coach
2def56922939d49d0956818a981f3c09,MIA,PHL,TRUE,166.51,193.6,American Airlines,coach
e601c1c2dde670c091dc833e333f920c,MIA,PHL,TRUE,213.95,244.6,American Airlines,coach
7f3eb8bf4ef90f2eb17d88f32dd49fde,MIA,PHL,TRUE,269.19,303.98,Frontier Airlines,coach
783660e8df4edaac8b4056d5ea54db5c,MIA,SFO,TRUE,264.19,298.6,United,coach
590b23192e1b3cb2f8b33255c386f00e,MIA,SFO,TRUE,345.12,385.6,American Airlines,coach
788349428a62519d1199dbdf32d90434,MIA,ATL,TRUE,47.8,65.99,Frontier Airlines,coach
d3834d83a5b7a7a40ac9ba818897d2bf,MIA,BOS,TRUE,40,96.59,Spirit Airlines,coach
16054287ca3a87bc025fd8fda4a6908a,MIA,BOS,TRUE,320,358.6,Delta,coach
d7e554bf9e4e872e6b5500914b31cc3d,MIA,DEN,TRUE,120.36,143.99,Frontier Airlines,coach
f19f45d79a150b3996e201631820241a,MIA,DEN,TRUE,174,230.59,Spirit Airlines,coach
5bf76b7e159f60212f3f0bceaca1d2fc,MIA,DFW,TRUE,305.12,342.6,American Airlines,coach
fa379800ace140b1a71142dc585f9c60,MIA,DTW,TRUE,140,196.59,Spirit Airlines,coach
affd3e0a9f12f92dbea2d003b9736d67,MIA,EWR,TRUE,148,204.59,Spirit Airlines,coach
d840344de69b8e0ad52bd68cff8165f0,MIA,EWR,TRUE,254.88,288.6,United,coach
1ee6ab922936cec297ca1b0d5f4fb280,MIA,EWR,TRUE,287.44,323.6,American Airlines,coach
65a846fc0335c07a7cf23459877723e7,MIA,IAD,TRUE,202.79,232.6,United,coach
ffe8d6ac422e1d62981cf337f6869fdc,MIA,JFK,TRUE,273.49,308.6,American Airlines,coach
9feb034bc8e675e5efe1b326718e67f1,MIA,JFK,TRUE,273.49,308.6,Delta,coach
820f024bd8bf50586b257f6719871be1,MIA,JFK,TRUE,310.7,348.6,Delta,coach
cb53961e6870ff5985d0c810b776f155,MIA,LGA,TRUE,264.19,298.6,Delta,coach
a24593591a6abb98079baf44b427b1ed,MIA,LGA,TRUE,320,358.6,Delta,coach
66f447e9729cd4f1afd5f747cd65b3e7,MIA,ORD,TRUE,95,151.59,Spirit Airlines,coach
cc4252ebb5cc6406ce9a35c957eaf509,MIA,PHL,TRUE,138.96,163.98,Frontier Airlines,coach
891b9ffc1460a71dcf9be01e10bb9f2e,MIA,PHL,TRUE,149,205.59,Spirit Airlines,coach
9401de165b287f56746eb55b4e86fdbc,MIA,SFO,TRUE,422.33,468.61,American Airlines,coach
73bb2e3c76697176526accfe42375aa9,MIA,BOS,TRUE,222.33,253.61,JetBlue Airways,coach
b545db3e593c2910f23330f0bf4d62e8,MIA,BOS,TRUE,269.19,303.98,Frontier Airlines,coach
2177b71ec452efd438b2944793f3c7f9,MIA,BOS,TRUE,260,316.59,Spirit Airlines,coach
d83a86541eebfc7b9454242001463167,MIA,BOS,TRUE,375.81,418.6,JetBlue Airways,coach
68cd0dfca3bb9637b83ef61415459d4b,MIA,BOS,TRUE,440.93,488.6,American Airlines,coach
9c69fcdcf6a5b5c156ec07c4808d0fc7,MIA,BOS,TRUE,440.93,488.6,JetBlue Airways,coach
6f7432315352cc4d65f659eecccdcb0b,MIA,BOS,TRUE,533.95,588.6,Delta,coach
f0bd975344a063856edcd1cdc56e247c,MIA,DEN,TRUE,76.64,96.99,Frontier Airlines,coach
3d3ee7a0fa0fec4d0c08b54e2e515803,MIA,EWR,TRUE,265,321.59,Spirit Airlines,coach
d08f48bece6b96594b6731857653e62e,MIA,EWR,TRUE,287.44,323.6,JetBlue Airways,coach
63cadccdfe9d8dbecb901d18c75a0c5a,MIA,EWR,TRUE,310.7,348.6,JetBlue Airways,coach
65a32bc16271f6d39560d56a186d6575,MIA,EWR,TRUE,357.21,398.6,JetBlue Airways,coach
96d8a7c87edd1a143f3827519e19d09c,MIA,EWR,TRUE,506.05,558.6,United,coach
7c503e5ce33547e2adcdb6fe8028ab74,MIA,IAD,TRUE,273.49,308.6,United,coach
4feafa20e1258ed88f15ac8b09a9ece9,MIA,JFK,TRUE,194.42,223.6,JetBlue Airways,coach
86f0b908a5b66ed60a29dde3188f03e2,MIA,JFK,TRUE,273.49,308.6,JetBlue Airways,coach
e971f9f5a2591d4190331f291c49d6ff,MIA,JFK,TRUE,332.09,371.6,JetBlue Airways,coach
b29cf7e78d87d7579029e9bb3d842de5,MIA,JFK,TRUE,332.09,371.6,American Airlines,coach
70c0aa2a165569df06006bf97a103252,MIA,JFK,TRUE,354.42,395.6,JetBlue Airways,coach
21da839a40e61142520e1606e3c8652f,MIA,JFK,TRUE,403.72,448.6,Delta,coach
3c134c2d08848e6614f9c00dc0cdcded,MIA,LAX,TRUE,129.3,153.6,JetBlue Airways,coach
9caf3be8d9b87445bb07edd57cbfa699,MIA,LGA,TRUE,228.26,259.98,Frontier Airlines,coach
5b09774f2615adad0b606c8f1abddaea,MIA,LGA,TRUE,255,311.59,Spirit Airlines,coach
5ed06c0a0dd478435a86300f23dce8e8,MIA,LGA,TRUE,394.42,438.6,Delta,coach
ca86ec45b52c03f4605517277b03b15b,MIA,ORD,TRUE,165,221.59,Spirit Airlines,coach
3adad18dddcac811ffb5c8e65ab8c0d8,MIA,ORD,TRUE,252.09,285.6,United,coach
dae4622aeb95bc5454864a0637869051,MIA,SFO,TRUE,422.33,468.61,United,coach
beb3d9ca3e4d89f93342a93fac4cd9c5,MIA,ATL,TRUE,126.87,150.99,Frontier Airlines,coach
9a719fe5df8504c379b5747084d9579c,MIA,BOS,TRUE,436.28,483.6,Delta,coach
9bc9c1e9720f501a1c1687de9bc4361c,MIA,BOS,TRUE,538.61,593.61,Delta,coach
9af05566d1248fe4d058748140b8eee2,MIA,BOS,TRUE,1720.93,1864.6,American Airlines,first
8fde788ab930d276fcbf3601fb718517,MIA,DFW,TRUE,103.61,125.98,Frontier Airlines,coach
30f9046889c8986571f30431aad22a59,MIA,DTW,TRUE,338.6,378.6,American Airlines,coach
229e7c4c3a47fe53ce7478b564275a64,MIA,DTW,TRUE,422.33,468.61,Delta,coach
43451a8dc176a03ae88fce81099e18fb,MIA,EWR,TRUE,357.31,398.71,JetBlue Airways,coach
8c7414de0834ae21ac4bbe7a373121e7,MIA,EWR,TRUE,421.49,467.7,JetBlue Airways,coach
cea87820a042defe2f36e86b1353634d,MIA,EWR,TRUE,626.98,688.6,American Airlines,coach
d9686eb75c054c3b5021979e3bdb8585,MIA,EWR,TRUE,868.84,948.6,United,premium coach
c1b826ae2682118644287f76249d0726,MIA,EWR,TRUE,1033.49,1125.6,JetBlue Airways,coach
f52d72014daf228e6cfb700846102072,MIA,JFK,TRUE,341.25,381.44,JetBlue Airways,coach
c7a1fdbca49cf5128a5db7217b001986,MIA,JFK,TRUE,407.58,452.75,JetBlue Airways,coach
9e703fb6a7e4247f8f7a9b049912bd24,MIA,JFK,TRUE,426.98,473.6,Delta,coach
9af6d684542e822b2c0ee47f65345b65,MIA,JFK,TRUE,481.39,532.09,JetBlue Airways,coach
5fc7749fff6ee70ae2e4f40db22daa0c,MIA,JFK,TRUE,516.28,569.6,JetBlue Airways,coach
